name,imageIndex,label,predictedClass,pNorm,exactRobustness,epsilon
Dense2x30,97,7,7,1,False,1.3330078125
Dense2x30,98,6,6,1,False,2.763671875
Dense2x30,99,9,9,1,False,2.412109375
Dense3x20,0,7,7,1,False,2.1337890625
Dense3x20,1,2,2,1,False,1.9091796875
Dense3x20,2,1,1,1,False,1.0595703125
Dense3x20,3,0,0,1,False,3.0419921875
Dense3x20,4,4,4,1,False,1.396484375
Dense3x20,5,1,1,1,False,1.0498046875
Dense3x20,6,4,4,1,False,1.5380859375
Dense3x20,7,9,9,1,False,0.6298828125
Dense3x20,8,5,6,1,False,0.322265625
Dense3x20,9,9,9,1,False,0.8251953125
Dense3x20,10,0,0,1,False,2.0703125
Dense3x20,11,6,6,1,False,1.4013671875
Dense3x20,12,9,9,1,False,1.4501953125
Dense3x20,13,0,0,1,False,2.96875
Dense3x20,14,1,1,1,False,1.591796875
Dense3x20,15,5,5,1,False,1.259765625
Dense3x20,16,9,9,1,False,1.474609375
Dense3x20,17,7,7,1,False,1.85546875
Dense3x20,18,3,3,1,False,1.0986328125
Dense3x20,19,4,4,1,False,1.865234375
Dense3x20,20,9,7,1,False,0.078125
Dense3x20,21,6,6,1,False,1.5771484375
Dense3x20,22,6,6,1,False,1.5234375
Dense3x20,23,5,5,1,False,1.7626953125
Dense3x20,24,4,4,1,False,1.30859375
Dense3x20,25,0,0,1,False,3.4326171875
Dense3x20,26,7,7,1,False,2.2412109375
Dense3x20,27,4,4,1,False,2.1044921875
Dense3x20,28,0,0,1,False,2.666015625
Dense3x20,29,1,1,1,False,0.8349609375
Dense3x20,30,3,3,1,False,2.412109375
Dense3x20,31,1,1,1,False,0.87890625
Dense3x20,32,3,3,1,False,2.40234375
Dense3x20,33,4,4,1,False,1.5283203125
Dense3x20,34,7,7,1,False,1.7822265625
Dense3x20,35,2,2,1,False,1.6650390625
Dense3x20,36,7,7,1,False,1.3671875
Dense3x20,37,1,1,1,False,1.1767578125
Dense3x20,38,2,2,1,False,0.4345703125
Dense3x20,39,1,1,1,False,1.2841796875
Dense3x20,40,1,1,1,False,1.044921875
Dense3x20,41,7,7,1,False,1.3916015625
Dense3x20,42,4,4,1,False,1.4111328125
Dense3x20,43,2,2,1,False,1.5576171875
Dense3x20,44,3,3,1,False,1.3037109375
Dense3x20,45,5,5,1,False,0.986328125
Dense3x20,46,1,1,1,False,0.5419921875
Dense3x20,47,2,2,1,False,1.7822265625
Dense3x20,48,4,4,1,False,2.0263671875
Dense3x20,49,4,4,1,False,2.1826171875
Dense3x20,50,6,6,1,False,1.689453125
Dense3x20,51,3,3,1,False,3.1494140625
Dense3x20,52,5,5,1,False,1.1669921875
Dense3x20,53,5,5,1,False,1.11328125
Dense3x20,54,6,6,1,False,2.177734375
Dense3x20,55,0,0,1,False,2.51953125
Dense3x20,56,4,4,1,False,2.0458984375
Dense3x20,57,1,1,1,False,0.986328125
Dense3x20,58,9,9,1,False,1.357421875
Dense3x20,59,5,5,1,False,1.279296875
Dense3x20,60,7,7,1,False,2.1728515625
Dense3x20,61,8,8,1,False,0.4296875
Dense3x20,62,9,9,1,False,0.5224609375
Dense3x20,63,3,3,1,False,1.064453125
Dense3x20,64,7,7,1,False,2.3876953125
Dense3x20,65,4,4,1,False,0.810546875
Dense3x20,66,6,6,1,False,0.908203125
Dense3x20,67,4,4,1,False,2.12890625
Dense3x20,68,3,3,1,False,2.4853515625
Dense3x20,69,0,0,1,False,3.037109375
Dense3x20,70,7,7,1,False,2.4267578125
Dense3x20,71,0,0,1,False,3.2958984375
Dense3x20,72,2,2,1,False,2.529296875
Dense3x20,73,9,9,1,False,0.76171875
Dense3x20,74,1,1,1,False,1.0400390625
Dense3x20,75,7,7,1,False,2.0947265625
Dense3x20,76,3,3,1,False,1.5869140625
Dense3x20,77,2,2,1,False,2.021484375
Dense3x20,78,9,9,1,False,0.33203125
Dense3x20,79,7,7,1,False,2.841796875
Dense3x20,80,7,7,1,False,1.3623046875
Dense3x20,81,6,6,1,False,1.69921875
Dense3x20,82,2,2,1,False,3.92578125
Dense3x20,83,7,7,1,False,1.73828125
Dense3x20,84,8,8,1,False,1.8310546875
Dense3x20,85,4,4,1,False,2.4951171875
Dense3x20,86,7,7,1,False,2.978515625
Dense3x20,87,3,3,1,False,0.859375
Dense3x20,88,6,6,1,False,3.4521484375
Dense3x20,89,1,1,1,False,1.38671875
Dense3x20,90,3,3,1,False,1.884765625
Dense3x20,91,6,6,1,False,2.1142578125
Dense3x20,92,9,4,1,False,0.0927734375
Dense3x20,93,3,3,1,False,1.5478515625
Dense3x20,94,1,1,1,False,1.5478515625
Dense3x20,95,4,4,1,False,2.1484375
Dense3x20,96,1,1,1,False,0.4541015625
Dense3x20,97,7,7,1,False,1.826171875
Dense3x20,98,6,6,1,False,2.01171875
Dense3x20,99,9,9,1,False,1.9482421875
Dense4x15,0,7,7,1,False,1.4111328125
Dense4x15,1,2,2,1,False,1.09375
Dense4x15,2,1,1,1,False,0.966796875
Dense4x15,3,0,0,1,False,2.0751953125
Dense4x15,4,4,4,1,False,1.4501953125
Dense4x15,5,1,1,1,False,0.99609375
Dense4x15,6,4,4,1,False,1.533203125
Dense4x15,7,9,9,1,False,1.376953125
Dense4x15,8,5,6,1,False,1.494140625
Dense4x15,9,9,9,1,False,1.220703125
Dense4x15,10,0,0,1,False,1.923828125
Dense4x15,11,6,6,1,False,1.4501953125
Dense4x15,12,9,9,1,False,1.4501953125
Dense4x15,13,0,0,1,False,2.705078125
Dense4x15,14,1,1,1,False,1.552734375
Dense4x15,15,5,5,1,False,1.328125
Dense4x15,16,9,9,1,False,1.26953125
Dense4x15,17,7,7,1,False,1.62109375
Dense4x15,18,3,3,1,False,0.654296875
Dense4x15,19,4,4,1,False,1.875
Dense4x15,20,9,9,1,False,1.552734375
Dense4x15,21,6,6,1,False,1.1962890625
Dense4x15,22,6,6,1,False,1.8896484375
Dense4x15,23,5,5,1,False,2.1923828125
Dense4x15,24,4,4,1,False,1.2744140625
Dense4x15,25,0,0,1,False,3.759765625
Dense4x15,26,7,7,1,False,1.46484375
Dense4x15,27,4,4,1,False,2.0556640625
Dense4x15,28,0,0,1,False,2.3095703125
Dense4x15,29,1,1,1,False,1.1279296875
Dense4x15,30,3,3,1,False,2.8125
Dense4x15,31,1,1,1,False,1.005859375
Dense4x15,32,3,3,1,False,2.4951171875
Dense4x15,33,4,4,1,False,0.341796875
Dense4x15,34,7,7,1,False,1.9189453125
Dense4x15,35,2,2,1,False,2.880859375
Dense4x15,36,7,7,1,False,0.9521484375
Dense4x15,37,1,1,1,False,1.2939453125
Dense4x15,38,2,3,1,False,0.68359375
Dense4x15,39,1,1,1,False,1.2646484375
Dense4x15,40,1,1,1,False,0.9326171875
Dense4x15,41,7,7,1,False,1.201171875
Dense4x15,42,4,4,1,False,2.05078125
Dense4x15,43,2,2,1,False,1.4892578125
Dense4x15,44,3,3,1,False,1.5380859375
Dense4x15,45,5,5,1,False,1.298828125
Dense4x15,46,1,1,1,False,0.927734375
Dense4x15,47,2,2,1,False,1.8359375
Dense4x15,48,4,4,1,False,2.2607421875
Dense4x15,49,4,4,1,False,2.5439453125
Dense4x15,50,6,6,1,False,1.298828125
Dense4x15,51,3,3,1,False,2.6220703125
Dense4x15,52,5,5,1,False,2.3828125
Dense4x15,53,5,5,1,False,1.77734375
Dense4x15,54,6,6,1,False,2.3291015625
Dense4x15,55,0,0,1,False,1.513671875
Dense4x15,56,4,4,1,False,2.3486328125
Dense4x15,57,1,1,1,False,1.0107421875
Dense4x15,58,9,9,1,False,1.4111328125
Dense4x15,59,5,5,1,False,1.2890625
Dense4x15,60,7,7,1,False,2.1728515625
Dense4x15,61,8,8,1,False,1.298828125
Dense4x15,62,9,9,1,False,0.4345703125
Dense4x15,63,3,3,1,False,0.5078125
Dense4x15,64,7,7,1,False,2.3291015625
Dense4x15,65,4,4,1,False,0.91796875
Dense4x15,66,6,6,1,False,0.4443359375
Dense4x15,67,4,4,1,False,1.494140625
Dense4x15,68,3,3,1,False,2.5390625
Dense4x15,69,0,0,1,False,2.2119140625
Dense4x15,70,7,7,1,False,2.392578125
Dense4x15,71,0,0,1,False,3.41796875
Dense4x15,72,2,2,1,False,0.4150390625
Dense4x15,73,9,9,1,False,0.205078125
Dense4x15,74,1,1,1,False,1.240234375
Dense4x15,75,7,7,1,False,2.1337890625
Dense4x15,76,3,3,1,False,1.3720703125
Dense4x15,77,2,2,1,False,1.7431640625
Dense4x15,78,9,9,1,False,0.9326171875
Dense4x15,79,7,7,1,False,2.08984375
Dense4x15,80,7,7,1,False,1.240234375
Dense4x15,81,6,6,1,False,1.19140625
Dense4x15,82,2,2,1,False,3.330078125
Dense4x15,83,7,7,1,False,1.2060546875
Dense4x15,84,8,8,1,False,1.2744140625
Dense4x15,85,4,4,1,False,3.14453125
Dense4x15,86,7,7,1,False,2.0849609375
Dense4x15,87,3,3,1,False,1.5771484375
Dense4x15,88,6,6,1,False,2.7734375
Dense4x15,89,1,1,1,False,1.162109375
Dense4x15,90,3,3,1,False,2.236328125
Dense4x15,91,6,6,1,False,2.2998046875
Dense4x15,92,9,9,1,False,0.390625
Dense4x15,93,3,3,1,False,1.8798828125
Dense4x15,94,1,1,1,False,1.2646484375
Dense4x15,95,4,4,1,False,2.08984375
Dense4x15,96,1,1,1,False,0.7568359375
Dense4x15,97,7,7,1,False,1.2939453125
Dense4x15,98,6,6,1,False,1.3623046875
Dense4x15,99,9,9,1,False,2.099609375
Dense6x10,0,7,7,1,False,1.3916015625
Dense6x10,1,2,2,1,False,1.7529296875
Dense6x10,2,1,1,1,False,0.771484375
Dense6x10,3,0,0,1,False,2.4267578125
Dense6x10,4,4,4,1,False,0.9619140625
Dense6x10,5,1,1,1,False,0.91796875
Dense6x10,6,4,4,1,False,1.1572265625
Dense6x10,7,9,9,1,False,1.396484375
Dense6x10,8,5,6,1,False,0.4541015625
Dense6x10,9,9,9,1,False,1.3720703125
Dense6x10,10,0,0,1,False,2.451171875
Dense6x10,11,6,6,1,False,1.513671875
Dense6x10,12,9,9,1,False,1.42578125
Dense6x10,13,0,0,1,False,1.9384765625
Dense6x10,14,1,1,1,False,1.3671875
Dense6x10,15,5,5,1,False,0.419921875
Dense6x10,16,9,9,1,False,1.240234375
Dense6x10,17,7,7,1,False,1.3037109375
Dense6x10,18,3,1,1,False,0.1025390625
Dense6x10,19,4,4,1,False,1.3330078125
Dense6x10,20,9,7,1,False,0.1171875
Dense6x10,21,6,6,1,False,1.7724609375
Dense6x10,22,6,6,1,False,0.41015625
Dense6x10,23,5,5,1,False,2.578125
Dense6x10,24,4,4,1,False,0.5859375
Dense6x10,25,0,0,1,False,4.51171875
Dense6x10,26,7,7,1,False,1.4990234375
Dense6x10,27,4,4,1,False,1.11328125
Dense6x10,28,0,0,1,False,2.1875
Dense6x10,29,1,1,1,False,0.7958984375
Dense6x10,30,3,3,1,False,1.85546875
Dense6x10,31,1,1,1,False,0.6689453125
Dense6x10,32,3,3,1,False,1.9091796875
Dense6x10,33,4,0,1,False,0.3466796875
Dense6x10,34,7,7,1,False,1.69921875
Dense6x10,35,2,2,1,False,2.6171875
Dense6x10,36,7,7,1,False,0.7763671875
Dense6x10,37,1,1,1,False,1.11328125
Dense6x10,38,2,3,1,False,0.5126953125
Dense6x10,39,1,1,1,False,1.2353515625
Dense6x10,40,1,1,1,False,0.8544921875
Dense6x10,41,7,7,1,False,1.1376953125
Dense6x10,42,4,4,1,False,0.4638671875
Dense6x10,43,2,2,1,False,0.6591796875
Dense6x10,44,3,3,1,False,1.2353515625
Dense6x10,45,5,5,1,False,1.7919921875
Dense6x10,46,1,1,1,False,0.8154296875
Dense6x10,47,2,2,1,False,2.2314453125
Dense6x10,48,4,4,1,False,0.87890625
Dense6x10,49,4,4,1,False,1.5673828125
Dense6x10,50,6,6,1,False,1.5087890625
Dense6x10,51,3,3,1,False,2.4560546875
Dense6x10,52,5,5,1,False,1.34765625
Dense6x10,53,5,5,1,False,1.2451171875
Dense6x10,54,6,6,1,False,1.8310546875
Dense6x10,55,0,0,1,False,1.73828125
Dense6x10,56,4,4,1,False,1.8896484375
Dense6x10,57,1,1,1,False,0.9521484375
Dense6x10,58,9,9,1,False,1.2060546875
Dense6x10,59,5,5,1,False,0.1708984375
Dense6x10,60,7,7,1,False,2.08984375
Dense6x10,61,8,8,1,False,0.869140625
Dense6x10,62,9,4,1,False,0.224609375
Dense6x10,63,3,2,1,False,0.244140625
Dense6x10,64,7,7,1,False,1.8701171875
Dense6x10,65,4,9,1,False,0.0
Dense6x10,66,6,6,1,False,0.4248046875
Dense6x10,67,4,4,1,False,1.6845703125
Dense6x10,68,3,3,1,False,1.1376953125
Dense6x10,69,0,0,1,False,2.8466796875
Dense6x10,70,7,7,1,False,2.0849609375
Dense6x10,71,0,0,1,False,3.9697265625
Dense6x10,72,2,2,1,False,1.07421875
Dense6x10,73,9,9,1,False,1.728515625
Dense6x10,74,1,1,1,False,0.7763671875
Dense6x10,75,7,7,1,False,2.03125
Dense6x10,76,3,3,1,False,1.40625
Dense6x10,77,2,1,1,False,0.1416015625
Dense6x10,78,9,9,1,False,0.830078125
Dense6x10,79,7,7,1,False,2.6171875
Dense6x10,80,7,7,1,False,0.60546875
Dense6x10,81,6,6,1,False,1.3232421875
Dense6x10,82,2,2,1,False,3.779296875
Dense6x10,83,7,7,1,False,1.1865234375
Dense6x10,84,8,8,1,False,1.07421875
Dense6x10,85,4,4,1,False,1.73828125
Dense6x10,86,7,7,1,False,2.2705078125
Dense6x10,87,3,5,1,False,0.185546875
Dense6x10,88,6,6,1,False,2.890625
Dense6x10,89,1,1,1,False,1.0009765625
Dense6x10,90,3,3,1,False,0.7958984375
Dense6x10,91,6,6,1,False,1.9873046875
Dense6x10,92,9,9,1,False,0.4052734375
Dense6x10,93,3,3,1,False,1.142578125
Dense6x10,94,1,1,1,False,1.4404296875
Dense6x10,95,4,4,1,False,2.3291015625
Dense6x10,96,1,1,1,False,0.21484375
Dense6x10,97,7,7,1,False,0.5517578125
Dense6x10,98,6,6,1,False,0.859375
Dense6x10,99,9,9,1,False,1.58203125
Dense2x20,0,7,7,1,False,1.6064453125
Dense2x20,1,2,2,1,False,3.2470703125
Dense2x20,2,1,1,1,False,1.4306640625
Dense2x20,3,0,0,1,False,3.5791015625
Dense2x20,4,4,4,1,False,1.15234375
Dense2x20,5,1,1,1,False,1.982421875
Dense2x20,6,4,4,1,False,1.5283203125
Dense2x20,7,9,9,1,False,1.5673828125
Dense2x20,8,5,5,1,False,1.5625
Dense2x20,9,9,9,1,False,2.1630859375
Dense2x20,10,0,0,1,False,2.75390625
Dense2x20,11,6,6,1,False,1.513671875
Dense2x20,12,9,9,1,False,2.0458984375
Dense2x20,13,0,0,1,False,3.0078125
Dense2x20,14,1,1,1,False,1.6943359375
Dense2x20,15,5,5,1,False,3.154296875
Dense2x20,16,9,9,1,False,1.748046875
Dense2x20,17,7,7,1,False,2.1240234375
Dense2x20,18,3,3,1,False,0.5419921875
Dense2x20,19,4,4,1,False,2.01171875
Dense2x20,20,9,9,1,False,1.259765625
Dense2x20,21,6,6,1,False,1.0546875
Dense2x20,22,6,6,1,False,1.376953125
Dense2x20,23,5,5,1,False,2.65625
Dense2x20,24,4,4,1,False,1.337890625
Dense2x20,25,0,0,1,False,4.599609375
Dense2x20,26,7,7,1,False,1.865234375
Dense2x20,27,4,4,1,False,2.1044921875
Dense2x20,28,0,0,1,False,3.14453125
Dense2x20,29,1,1,1,False,1.0595703125
Dense2x20,30,3,3,1,False,2.783203125
Dense2x20,31,1,1,1,False,0.9326171875
Dense2x20,32,3,3,1,False,2.5048828125
Dense2x20,33,4,4,1,False,0.478515625
Dense2x20,34,7,7,1,False,2.2412109375
Dense2x20,35,2,2,1,False,2.529296875
Dense2x20,36,7,7,1,False,2.2802734375
Dense2x20,37,1,1,1,False,1.044921875
Dense2x20,38,2,2,1,False,0.9765625
Dense2x20,39,1,1,1,False,1.3134765625
Dense2x20,40,1,1,1,False,1.11328125
Dense2x20,41,7,7,1,False,1.4599609375
Dense2x20,42,4,4,1,False,1.93359375
Dense2x20,43,2,2,1,False,1.93359375
Dense2x20,44,3,3,1,False,2.216796875
Dense2x20,45,5,5,1,False,1.7431640625
Dense2x20,46,1,1,1,False,0.2734375
Dense2x20,47,2,2,1,False,3.095703125
Dense2x20,48,4,4,1,False,2.4658203125
Dense2x20,49,4,4,1,False,1.81640625
Dense2x20,50,6,6,1,False,1.3330078125
Dense2x20,51,3,3,1,False,3.0029296875
Dense2x20,52,5,5,1,False,2.7099609375
Dense2x20,53,5,5,1,False,2.509765625
Dense2x20,54,6,6,1,False,2.3681640625
Dense2x20,55,0,0,1,False,2.197265625
Dense2x20,56,4,4,1,False,2.578125
Dense2x20,57,1,1,1,False,1.474609375
Dense2x20,58,9,9,1,False,1.8994140625
Dense2x20,59,5,5,1,False,0.966796875
Dense2x20,60,7,7,1,False,1.6650390625
Dense2x20,61,8,8,1,False,1.19140625
Dense2x20,62,9,9,1,False,0.52734375
Dense2x20,63,3,3,1,False,1.7578125
Dense2x20,64,7,7,1,False,1.6943359375
Dense2x20,65,4,4,1,False,1.1572265625
Dense2x20,66,6,7,1,False,1.0595703125
Dense2x20,67,4,4,1,False,2.3388671875
Dense2x20,68,3,3,1,False,2.294921875
Dense2x20,69,0,0,1,False,3.1396484375
Dense2x20,70,7,7,1,False,2.861328125
Dense2x20,71,0,0,1,False,4.7607421875
Dense2x20,72,2,2,1,False,2.12890625
Dense2x20,73,9,9,1,False,0.654296875
Dense2x20,74,1,1,1,False,0.68359375
Dense2x20,75,7,7,1,False,2.4658203125
Dense2x20,76,3,3,1,False,1.5478515625
Dense2x20,77,2,2,1,False,1.318359375
Dense2x20,78,9,9,1,False,0.87890625
Dense2x20,79,7,7,1,False,2.98828125
Dense2x20,80,7,7,1,False,0.6396484375
Dense2x20,81,6,6,1,False,1.5966796875
Dense2x20,82,2,2,1,False,4.1455078125
Dense2x20,83,7,7,1,False,1.982421875
Dense2x20,84,8,8,1,False,2.294921875
Dense2x20,85,4,4,1,False,3.232421875
Dense2x20,86,7,7,1,False,2.3974609375
Dense2x20,87,3,3,1,False,2.5634765625
Dense2x20,88,6,6,1,False,3.564453125
Dense2x20,89,1,1,1,False,2.138671875
Dense2x20,90,3,3,1,False,2.0703125
Dense2x20,91,6,6,1,False,2.2119140625
Dense2x20,92,9,9,1,False,0.1416015625
Dense2x20,93,3,3,1,False,2.0654296875
