name,imageIndex,label,predictedClass,pNorm,exactRobustness,epsilon
Dense3x20,7748,1,1,1,True,4.554328989805946
Dense3x20,9003,1,1,1,True,4.763512655845435
Dense3x20,7618,1,1,1,True,6.104172405169941
Dense3x20,8167,3,3,1,True,13.849015508078667
Dense3x20,3975,3,3,1,True,6.679775170122374
Dense3x20,9511,3,3,1,True,7.8132956538328475
Dense4x15,6478,0,0,1,True,4.504801677325438
Dense4x15,2703,0,0,1,True,5.97215027540897
Dense4x15,2209,0,0,1,True,4.358112554442725
Dense4x15,3741,1,1,1,True,4.000932428598164
Dense4x15,4516,1,1,1,True,3.5170938588987215
Dense4x15,1646,1,1,1,True,3.5337160882373038
Dense4x15,7519,3,3,1,True,6.893162916763565
Dense4x15,2785,3,3,1,True,9.172326280239911
Dense4x15,8860,3,3,1,True,7.4483118245126985
Dense6x10,9634,0,3,1,True,0.0
Dense6x10,904,0,0,1,True,3.8068485561511336
Dense6x10,1768,0,0,1,True,2.8799264305030166
Dense6x10,4025,1,1,1,True,3.1615650060611213
Dense6x10,2705,1,7,1,True,0.0
Dense6x10,202,1,1,1,True,1.5194566034843395
Dense6x10,3795,3,3,1,True,2.878666742469037
Dense6x10,8485,3,3,1,True,1.6965203229238814
Dense6x10,8296,3,3,1,True,0.2500715813197375
Dense2x20,2304,0,0,1,True,14.807531175346494
Dense2x20,896,0,0,1,True,1.9108134654003486
Dense2x20,8808,0,0,1,True,9.448903752769684
Dense2x20,5873,1,1,1,True,7.885557421966735
Dense2x20,6976,1,1,1,True,5.964664663420598
Dense2x20,8509,1,1,1,True,1.8637294867192131
Dense2x20,9604,3,3,1,True,10.740025521499884
Dense2x20,2985,3,3,1,True,5.388399675511717
Dense2x20,5764,3,3,1,True,11.073466524731549
Dense4x20,4457,0,0,1,True,6.083606483534667
Dense4x20,4930,1,1,1,True,2.8197579325140403
Dense4x20,7040,3,3,1,True,1.5733450019166977
Dense4x20,1605,3,3,1,True,5.733777483034432
Dense5x20,5000,3,3,1,True,2.2040836551201397
Dense3x50,8020,1,8,1,True,0.0
Dense3x200,6651,0,5,1,True,0.0
Dense2x41,2676,1,1,1,True,2.901823315274815
Dense2x41,7407,3,3,1,True,5.504509855513442
Dense2x41,6046,3,3,1,True,0.8738595666560723
Dense2x41,1769,3,3,1,True,4.081726297419379
Dense3x38,6651,0,5,1,True,0.0
Dense2x12,2294,0,0,1,True,2.5596562822747866
Dense2x12,2479,0,0,1,True,1.4917978134851615
Dense2x12,1534,0,0,1,True,5.003885059791781
Dense2x12,5630,1,1,1,True,4.992741462657435
Dense2x12,3641,1,1,1,True,5.713981243488903
Dense2x12,2010,1,1,1,True,1.6196016032580722
Dense2x12,637,3,3,1,True,4.808476098589559
Dense2x12,4581,3,3,1,True,6.017982810958083
Dense2x12,8186,3,3,1,True,6.433561062895523
Dense2x28,3251,0,0,1,True,1.2395028773226415
Dense2x28,9137,0,0,1,True,14.382333640201852
Dense2x28,9952,0,0,1,True,9.97606646295181
Dense2x28,409,1,1,1,True,5.882492053070057
Dense2x28,6883,1,1,1,True,2.5238002896825176
Dense2x28,3922,1,1,1,True,4.515029141852443
Dense2x28,5904,3,3,1,True,2.301710320429602
Dense2x28,526,3,3,1,True,3.3572800717579625
Dense2x28,8518,3,3,1,True,13.22934398156571
Dense2x23,1762,0,0,1,True,4.754346513841911
Dense2x23,2932,0,0,1,True,3.0688329340072746
Dense2x23,1712,0,0,1,True,4.02690567871809
Dense2x23,9282,1,1,1,True,6.5174739708996166
Dense2x23,7934,1,1,1,True,1.7571289109303578
Dense2x23,3741,1,1,1,True,9.889077733956585
Dense2x23,982,3,3,1,True,0.12885479716996168
Dense2x23,2431,3,3,1,True,4.350821177005958
Dense2x23,5067,3,2,1,True,0.0
Dense2x22,7607,0,0,1,True,9.333103355570596
Dense2x22,4448,0,0,1,True,9.929174721598562
Dense2x22,6428,0,0,1,True,0.9978080868511154
Dense2x22,6060,1,1,1,True,4.617888013619922
Dense2x22,6729,1,1,1,True,5.978599097299134
Dense2x22,1350,1,1,1,True,7.771001396810542
Dense2x22,2871,3,3,1,True,2.9595562780679563
Dense2x22,9797,3,3,1,True,7.148689898738332
Dense2x22,2575,3,3,1,True,10.013402401391435
Dense3x31,8164,1,1,1,True,2.431069685419173
Dense3x31,1976,3,3,1,True,4.29329025513595
Dense2x34,7699,0,0,1,True,7.860566096701994
Dense2x34,7031,0,0,1,True,3.721461281397066
Dense2x34,7728,1,1,1,True,2.383876449809911
Dense2x34,2989,3,3,1,True,1.943515212317788
Dense2x34,5904,3,3,1,True,2.817715931781458
Dense2x34,5000,3,3,1,True,2.647819093790175
Dense3x42,982,3,3,1,True,0.2519280627764488
Dense3x51,4002,3,5,1,True,0.0
Dense3x25,7835,0,0,1,True,14.638846834827437
Dense3x25,5980,0,0,1,True,9.631651637325701
Dense3x25,5252,1,1,1,True,5.2481675028402215
Dense3x25,8655,3,3,1,True,4.344325302927045
Dense3x25,9011,3,3,1,True,5.041182191675729
Dense3x25,2921,3,3,1,True,0.856640892547073
Dense2x29,5165,0,0,1,True,1.0612679909211762
Dense2x29,6510,0,0,1,True,12.242697150963108
Dense2x29,1794,0,0,1,True,2.3399108351795843
Dense2x29,4337,1,1,1,True,7.2079431870734805
Dense2x29,3203,1,1,1,True,5.326945101106414
Dense2x29,5323,1,1,1,True,4.626367834285691
Dense2x29,2991,3,3,1,True,2.853023677124593
Dense2x29,7714,3,3,1,True,3.533913817032479
Dense2x29,8703,3,3,1,True,9.030565791917061
Dense3x19,1808,0,0,1,True,5.353573354684259
Dense3x19,661,0,0,1,True,3.9113965742884353
Dense3x19,721,0,0,1,True,2.9569466849841364
Dense3x19,4951,1,1,1,True,1.999371068384031
Dense3x19,1350,1,1,1,True,6.581680777831554
Dense3x19,8526,1,1,1,True,4.4031047294090255
Dense3x19,3409,3,3,1,True,3.5145409784348853
Dense3x19,6059,3,8,1,True,0.0
Dense3x19,8337,3,3,1,True,5.730747660152419
Dense2x39,2660,0,0,1,True,5.188898239861611
Dense2x39,3895,0,0,1,True,2.43008131192265
Dense2x39,7173,1,1,1,True,4.905531274802799
Dense2x39,824,1,1,1,True,4.394629272995489
Dense2x39,7638,1,1,1,True,6.138728237136981
Dense2x39,1746,3,3,1,True,3.8283581649210126
Dense2x39,3177,3,3,1,True,4.913432033389496
Dense2x39,8156,3,3,1,True,4.157010203281632
Dense2x37,2873,0,0,1,True,7.760673279319111
Dense2x37,2703,0,0,1,True,8.717756414067074
Dense2x37,7363,0,0,1,True,3.336185766381106
Dense2x37,202,1,1,1,True,4.667458447956389
Dense2x37,7983,3,3,1,True,7.366283592690256
Dense2x37,4084,3,3,1,True,3.5201264224987563
Dense2x37,270,3,3,1,True,4.202822305520493
Dense2x18,407,0,0,1,True,6.53875756268673
Dense2x18,5865,0,0,1,True,9.890489359517789
Dense2x18,2329,0,0,1,True,2.4654606803740555
Dense2x18,768,1,1,1,True,7.004267222844602
Dense2x18,6757,1,1,1,True,8.527720355257877
Dense2x18,7658,1,1,1,True,6.498905598905441
Dense2x18,3010,3,3,1,True,1.881511919041348
Dense2x18,6704,3,3,1,True,8.789913508163796
Dense2x18,2427,3,3,1,True,3.8180183199612374
Dense3x29,8485,3,3,1,True,3.1825841287665706
Dense3x32,1610,0,0,1,True,7.095728905969125
Dense3x32,9634,0,3,1,True,0.0
Dense3x32,3995,3,3,1,True,1.1966869653398944
Dense3x32,507,3,3,1,True,0.12985010157451252
Dense3x12,5827,0,0,1,True,4.596020548068564
Dense3x12,297,0,0,1,True,11.294817489294909
Dense3x12,5865,0,0,1,True,13.60746854641186
Dense3x12,9878,1,1,1,True,5.096245287510376
Dense3x12,4903,1,1,1,True,3.9260427322728186
Dense3x12,7728,1,1,1,True,1.979836370012924
Dense3x12,6681,3,3,1,True,3.307263382064274
Dense3x12,614,3,3,1,True,3.020006676714317
Dense3x12,5472,3,3,1,True,13.452984549314559
Dense2x40,7465,0,0,1,True,5.5030202581752174
Dense2x40,9396,0,0,1,True,6.191859450698345
Dense2x40,189,1,1,1,True,3.3765778886834608
Dense2x40,8407,3,3,1,True,9.655258736691673
Dense2x40,5973,3,8,1,True,0.0
Dense2x40,5555,3,3,1,True,9.780803178952052
Dense2x19,5435,0,0,1,True,5.723638008353278
Dense2x19,5952,0,0,1,True,10.009180920854835
Dense2x19,7289,0,0,1,True,11.248153445779481
Dense2x19,6712,1,1,1,True,7.024831502625364
Dense2x19,4057,1,1,1,True,10.191625635169247
Dense2x19,1707,1,1,1,True,4.476101570424836
Dense2x19,8130,3,3,1,True,5.879415074271757
Dense2x19,1204,3,7,1,True,0.0
Dense2x19,8856,3,3,1,True,5.689372024639906
Dense2x32,704,0,0,1,True,5.132448312995845
Dense2x32,3710,0,0,1,True,3.73502579001254
Dense2x32,8335,0,0,1,True,7.326656472347209
Dense2x32,1884,1,1,1,True,5.052130686213453
Dense2x32,9602,1,1,1,True,4.204701795080594
Dense2x32,9705,1,1,1,True,5.214804031198308
Dense2x32,9882,3,3,1,True,0.5208964899066391
Dense2x32,6873,3,3,1,True,6.6217809383667365
Dense2x32,7841,3,3,1,True,8.505769834763075
Dense3x48,6532,0,5,1,True,0.0
Dense3x48,578,3,8,1,True,0.0
Dense1x60,9239,0,0,1,True,9.45659787541787
Dense1x60,1379,0,0,1,True,3.7739151828184703
Dense1x60,1271,0,0,1,True,4.365303259977077
Dense1x60,8528,0,0,1,True,14.444226359600469
Dense1x60,2185,0,5,1,True,0.0
Dense1x60,7868,0,0,1,True,9.176595014929603
Dense1x60,1623,0,0,1,True,6.711354145652908
Dense1x60,7900,1,1,1,True,1.9505014100879792
Dense1x60,6063,1,1,1,True,4.687239205662523
Dense1x60,4085,1,1,1,True,8.05415793611279
Dense1x60,7661,1,1,1,True,5.331582834449177
Dense1x60,3900,1,1,1,True,6.0906710951765355
Dense1x60,8289,1,1,1,True,5.074092901069585
Dense1x60,3651,1,1,1,True,8.329766881981858
Dense1x60,699,3,3,1,True,1.7831980339218396
Dense1x60,68,3,3,1,True,6.039855524616868
Dense1x60,9235,3,3,1,True,3.8557759126779674
Dense1x60,3742,3,3,1,True,0.9007614903340933
Dense1x60,648,3,3,1,True,6.946160997500507
Dense1x60,5935,3,3,1,True,0.6423835287091643
Dense1x60,369,3,3,1,True,3.7945271359960198
Dense2x30,246,0,0,1,True,10.122895354015887
Dense2x30,5918,0,0,1,True,3.4156479121058405
Dense2x30,2944,0,0,1,True,3.3886260662211853
Dense2x30,9070,0,0,1,True,18.43162128679907
Dense2x30,2631,0,0,1,True,0.4049674778978911
Dense2x30,3481,0,0,1,True,9.960221820489494
Dense2x30,9647,0,0,1,True,9.707257349794089
Dense2x30,6506,1,1,1,True,5.685550555712894
Dense2x30,6101,1,1,1,True,1.7814547319808405
Dense2x30,5072,1,1,1,True,5.8787798228776085
Dense2x30,6397,1,1,1,True,7.505815874383812
Dense2x30,7053,1,1,1,True,1.9952027213882206
Dense2x30,2175,1,1,1,True,3.953810403619964
Dense2x30,6545,1,1,1,True,5.3982794861297565
Dense2x30,3290,3,3,1,True,3.068851095434588
Dense2x30,7024,3,3,1,True,8.865756946477738
Dense2x30,9380,3,3,1,True,6.993612806613529
Dense2x30,6535,3,3,1,True,3.990263866269505
Dense2x30,1962,3,3,1,True,4.583752591301458
Dense2x30,9115,3,3,1,True,7.847651497114341
Dense2x30,7484,3,3,1,True,5.435447095092314
Dense3x20,5695,0,0,1,True,2.5630402914946258
Dense3x20,871,0,0,1,True,10.85636014579725
Dense3x20,4188,0,0,1,True,2.368987336177971
Dense3x20,8845,0,0,1,True,7.463162948796513
Dense3x20,3804,0,0,1,True,3.7278812100193406
Dense3x20,6133,0,0,1,True,18.92365282032665
Dense3x20,1526,0,0,1,True,3.9663861283962616
Dense3x20,9699,1,1,1,True,3.9945433110897923
Dense3x20,3593,1,1,1,True,5.018101356137825
Dense3x20,168,1,1,1,True,6.704412495589959
Dense3x20,5461,1,1,1,True,4.378560032001959
Dense3x20,9258,1,1,1,True,6.063454886506959
Dense3x20,4201,1,7,1,True,0.0
Dense3x20,7053,1,1,1,True,3.957896624889281
Dense3x20,3670,3,3,1,True,5.969046291327302
Dense3x20,9548,3,3,1,True,12.12046793371074
Dense3x20,2086,3,3,1,True,5.25535837325234
Dense3x20,8856,3,3,1,True,6.610252926778519
Dense3x20,2745,3,3,1,True,1.518536790923818
Dense3x20,5293,3,3,1,True,6.58390203934535
Dense3x20,8293,3,3,1,True,1.5822592355674585
Dense4x15,4891,0,0,1,True,3.393080311506972
Dense4x15,9436,0,0,1,True,2.452040034228453
Dense4x15,904,0,0,1,True,2.4952510923404327
Dense4x15,6602,0,0,1,True,4.513971806214306
Dense4x15,1526,0,5,1,True,0.0
Dense4x15,6510,0,0,1,True,10.377611807913205
Dense4x15,5778,0,0,1,True,2.9919973032205416
Dense4x15,735,1,1,1,True,4.2274438136462935
Dense4x15,4595,1,1,1,True,5.2837070742592305
Dense4x15,6063,1,1,1,True,2.396127609556838
Dense4x15,3669,1,1,1,True,3.284999508278754
Dense4x15,2444,1,1,1,True,3.226345100572279
Dense4x15,3990,1,1,1,True,5.082242579729876
Dense4x15,5370,1,1,1,True,3.5693787681853815
Dense4x15,4873,3,3,1,True,2.9185743136534006
Dense4x15,5067,3,8,1,True,0.0
Dense4x15,8026,3,3,1,True,7.104314603078453
Dense4x15,3579,3,3,1,True,5.431654398266891
Dense4x15,6213,3,3,1,True,6.984802807839913
Dense4x15,7946,3,3,1,True,2.3971979490887105
Dense4x15,687,3,3,1,True,2.2096520727945514
Dense6x10,2023,0,0,1,True,0.42440875268123157
Dense6x10,7368,0,0,1,True,4.991159296142081
Dense6x10,3849,0,0,1,True,5.314763515724105
Dense6x10,4604,0,2,1,True,0.0
Dense6x10,3830,0,0,1,True,2.9914393302052504
Dense6x10,3942,0,2,1,True,0.0
Dense6x10,9948,0,0,1,True,2.0618171298171424
Dense6x10,3777,1,1,1,True,1.4685327538518997
Dense6x10,9120,1,1,1,True,2.1263563588626377
Dense6x10,5794,1,1,1,True,1.839623362442722
Dense6x10,4328,1,1,1,True,2.240536883072264
Dense6x10,6628,1,1,1,True,2.787666697097946
Dense6x10,1773,1,1,1,True,0.475073852478189
Dense6x10,1861,1,1,1,True,2.5514374414553824
Dense6x10,1284,3,3,1,True,6.95821707994901
Dense6x10,4366,3,3,1,True,3.4975412165361957
Dense6x10,8581,3,5,1,True,0.0
Dense6x10,991,3,3,1,True,0.15129790964937226
Dense6x10,6290,3,5,1,True,0.0
Dense6x10,7509,3,3,1,True,2.5525418952309717
Dense6x10,5273,3,3,1,True,0.7351185501223548
Dense2x20,8228,0,0,1,True,7.686140755889428
Dense2x20,723,0,0,1,True,4.555273440037581
Dense2x20,5452,0,0,1,True,11.622238982217691
Dense2x20,3140,0,0,1,True,7.249925061924722
Dense2x20,3849,0,0,1,True,7.950268467463851
Dense2x20,4473,0,0,1,True,6.2521526348453165
Dense2x20,8343,0,0,1,True,8.006028359874058
Dense2x20,5915,1,1,1,True,8.386246106396966
Dense2x20,4719,1,1,1,True,4.499200987103048
Dense2x20,1630,1,1,1,True,7.815493038804235
Dense2x20,8005,1,1,1,True,5.647496265166555
Dense2x20,8048,1,1,1,True,8.54938664582592
Dense2x20,5732,1,1,1,True,5.215858644110486
Dense2x20,798,1,1,1,True,7.9847692171940015
Dense2x20,9614,3,3,1,True,0.24125451975067982
Dense2x20,573,3,3,1,True,12.907030855939134
Dense2x20,8407,3,3,1,True,10.235524824234508
Dense2x20,3834,3,3,1,True,1.088942865749869
Dense2x20,5382,3,3,1,True,3.3097764365806794
Dense2x20,1479,3,3,1,True,14.075789646195187
Dense2x20,6862,3,3,1,True,10.127069826204915
Dense4x20,1995,0,0,1,True,2.932447206723997
Dense4x20,3242,0,0,1,True,0.0821083647918383
Dense4x20,3710,0,0,1,True,2.5980429586330684
Dense4x20,5520,1,1,1,True,4.107051711993898
Dense4x20,3014,1,1,1,True,3.7585936887159725
Dense4x20,1607,3,3,1,True,0.8401968031990179
Dense4x20,8957,3,3,1,True,9.349178598945223
Dense4x20,6075,3,3,1,True,3.8191936145567715
Dense4x20,6322,3,3,1,True,4.798972398872765
Dense4x20,1926,3,3,1,True,1.286275650073744
Dense5x20,9879,0,2,1,True,0.0
Dense5x20,6720,1,1,1,True,1.8857843502051241
Dense5x20,2945,3,7,1,True,0.0
Dense3x50,2109,3,7,1,True,0.0
Dense2x41,1794,0,0,1,True,2.5992645939729204
Dense2x41,8273,0,0,1,True,2.9289890332194637
Dense2x41,798,1,1,1,True,4.21932791588322
Dense2x41,9819,1,1,1,True,4.948411233253096
Dense2x41,818,1,1,1,True,4.707927768418564
Dense2x41,348,1,1,1,True,4.276877957990111
Dense2x41,1681,3,7,1,True,0.0
Dense2x41,7690,3,3,1,True,2.8295310804606966
Dense2x41,1028,3,3,1,True,0.4064202577434012
Dense2x41,3995,3,3,1,True,0.9957472554035486
Dense3x38,8273,0,7,1,True,0.0
Dense2x12,3450,0,8,1,True,0.0
Dense2x12,4958,0,0,1,True,7.548643250294996
Dense2x12,4757,0,0,1,True,7.71985057188999
Dense2x12,552,0,0,1,True,4.423783425471047
Dense2x12,7706,0,0,1,True,5.781599917957092
Dense2x12,9964,0,0,1,True,5.097146736589426
Dense2x12,4542,0,0,1,True,9.328317184433466
Dense2x12,7969,1,1,1,True,5.7060929346029745
Dense2x12,7920,1,1,1,True,0.7024974924278277
Dense2x12,9415,1,1,1,True,5.710716643699635
Dense2x12,3050,1,1,1,True,5.557930660854444
Dense2x12,5291,1,1,1,True,4.9746578480981665
Dense2x12,7453,1,1,1,True,5.46271708350012
Dense2x12,3073,1,2,1,True,0.0
Dense2x12,5181,3,3,1,True,5.151903330497069
Dense2x12,4621,3,3,1,True,9.977749359460281
Dense2x12,231,3,3,1,True,4.861448870499705
Dense2x12,6636,3,3,1,True,0.22682209910911347
Dense2x12,9655,3,3,1,True,1.9777532137263738
Dense2x12,4833,3,3,1,True,0.7870743994994707
Dense2x12,3897,3,3,1,True,3.9051733407437212
Dense2x28,9488,0,0,1,True,10.621372123246463
Dense2x28,9724,0,0,1,True,3.5399400716820404
Dense2x28,7139,0,0,1,True,7.700034918383597
Dense2x28,904,0,0,1,True,7.538945152163613
Dense2x28,4614,0,0,1,True,5.820215444273503
Dense2x28,2937,0,0,1,True,6.022139922857566
Dense2x28,742,0,0,1,True,12.083738064805626
Dense2x28,7944,1,1,1,True,5.072663789595711
Dense2x28,6604,1,1,1,True,3.981487579709393
Dense2x28,1338,1,1,1,True,6.895974473560502
Dense2x28,7167,1,1,1,True,4.823106705378666
Dense2x28,2358,1,1,1,True,3.8194236970799764
Dense2x28,5762,1,1,1,True,4.502151476993485
Dense2x28,1766,1,1,1,True,5.149969598739151
Dense2x28,3769,3,3,1,True,1.5513333251671724
Dense2x28,6030,3,8,1,True,0.0
Dense2x28,6290,3,3,1,True,4.736748696171641
Dense2x28,3193,3,3,1,True,0.9095473381426463
Dense2x28,3146,3,3,1,True,1.5251247896998728
Dense2x28,2624,3,3,1,True,4.0326434495192665
Dense2x28,6714,3,3,1,True,9.398231047700701
Dense2x23,2449,0,0,1,True,1.7964891542055792
Dense2x23,5443,0,0,1,True,8.91342290473843
Dense2x23,2329,0,0,1,True,2.2616021237452344
Dense2x23,5828,0,0,1,True,2.5030128322952567
Dense2x23,2023,0,0,1,True,2.9023560889792743
Dense2x23,297,0,0,1,True,5.951570690759429
Dense2x23,2479,0,0,1,True,2.3636724209496807
Dense2x23,3651,1,1,1,True,9.042600086037385
Dense2x23,3203,1,1,1,True,4.794317443451381
Dense2x23,2705,1,1,1,True,2.1079216370824643
Dense2x23,1305,1,1,1,True,3.794023839393806
Dense2x23,8048,1,1,1,True,6.811711553337553
Dense2x23,357,1,1,1,True,3.076275581942934
Dense2x23,5316,1,1,1,True,5.706923245578147
Dense2x23,4526,3,3,1,True,6.200325205527947
Dense2x23,9342,3,2,1,True,0.0
Dense2x23,8903,3,3,1,True,6.629126134223557
Dense2x23,6722,3,3,1,True,9.800859513117892
Dense2x23,7476,3,3,1,True,1.7917500329766165
Dense2x23,505,3,3,1,True,2.4832150471534002
Dense2x23,7470,3,3,1,True,8.337823865917073
Dense2x22,9952,0,0,1,True,7.658850768527688
Dense2x22,3536,0,0,1,True,4.544941918704758
Dense2x22,1188,0,0,1,True,4.627229936583655
Dense2x22,3032,0,0,1,True,12.15920825938318
Dense2x22,8228,0,0,1,True,3.2462992465228897
Dense2x22,3624,0,0,1,True,4.4714266512082235
Dense2x22,1297,0,0,1,True,7.628126771705983
Dense2x22,8118,1,1,1,True,4.837399725657575
Dense2x22,3471,1,1,1,True,5.717350745170693
Dense2x22,4170,1,1,1,True,3.4495565161302286
Dense2x22,6533,1,1,1,True,6.8350824723862775
Dense2x22,3894,1,1,1,True,5.6420756645517
Dense2x22,1137,1,1,1,True,5.402006588413613
Dense2x22,8491,1,1,1,True,5.1191619084379205
Dense2x22,3475,3,7,1,True,0.0
Dense2x22,7730,3,3,1,True,5.08110608432301
Dense2x22,1239,3,3,1,True,1.8934199444677728
Dense2x22,7551,3,3,1,True,5.644065353583644
Dense2x22,1588,3,3,1,True,8.414048147181578
Dense2x22,4854,3,3,1,True,9.59477134804537
Dense2x22,3010,3,3,1,True,3.4523606252902486
Dense3x31,4448,0,0,1,True,9.2692559064975
Dense3x31,9016,0,5,1,True,0.0
Dense3x31,7934,1,1,1,True,1.230235621828201
Dense3x31,5616,3,3,1,True,7.478582626200408
Dense3x31,6046,3,3,1,True,1.5753749769739163
Dense3x31,7893,3,3,1,True,4.8138304902630304
Dense3x31,8290,3,3,1,True,2.4926764163254105
Dense2x34,2209,0,0,1,True,5.691168277980077
Dense2x34,3013,0,0,1,True,4.568253218330911
Dense2x34,6978,0,0,1,True,7.779850339100867
Dense2x34,4470,0,0,1,True,7.072866500751653
Dense2x34,9358,0,0,1,True,4.826568286358945
Dense2x34,6971,0,0,1,True,3.687987891666527
Dense2x34,4079,0,0,1,True,6.4781663518755614
Dense2x34,6622,1,1,1,True,4.41252507333507
Dense2x34,6356,1,1,1,True,5.749392353759692
Dense2x34,4806,1,1,1,True,3.8014177963463016
Dense2x34,3974,1,1,1,True,3.2658567859796417
Dense2x34,3276,1,1,1,True,4.311722688595459
Dense2x34,6950,3,3,1,True,6.482869935764699
Dense2x34,1069,3,3,1,True,4.948102088042036
Dense2x34,4758,3,3,1,True,7.362578382313007
Dense2x34,1495,3,3,1,True,2.2086657715620475
Dense2x34,6194,3,3,1,True,3.4709307922654857
Dense2x34,6299,3,3,1,True,7.433350939162581
Dense3x51,7928,1,8,1,True,0.0
Dense3x51,6030,3,8,1,True,0.0
Dense3x25,3090,0,0,1,True,3.595683465758531
Dense3x25,5108,0,0,1,True,5.491951064566825
Dense3x25,5918,0,0,1,True,3.2900840866824055
Dense3x25,2025,3,3,1,True,2.6943735555224673
Dense3x25,4044,3,5,1,True,0.0
Dense3x25,7248,3,3,1,True,2.3835849774630757
Dense3x25,944,3,3,1,True,0.344114610169393
Dense2x29,2972,0,0,1,True,7.963332166276833
Dense2x29,6461,0,0,1,True,9.172408961066294
Dense2x29,6760,0,0,1,True,10.893862321501539
Dense2x29,2506,0,0,1,True,8.64604492387066
Dense2x29,5526,0,0,1,True,7.8353329585780855
Dense2x29,2763,0,0,1,True,6.476566036168748
Dense2x29,2318,0,0,1,True,1.8538646782033146
Dense2x29,350,1,1,1,True,4.986336145817175
Dense2x29,5327,1,1,1,True,7.78727138204139
Dense2x29,7253,1,1,1,True,5.584694506791378
Dense2x29,6694,1,1,1,True,0.8736164356180399
Dense2x29,7658,1,1,1,True,7.913422209589225
Dense2x29,6948,1,1,1,True,7.3311431506123546
Dense2x29,7023,1,1,1,True,3.4792644346899966
Dense2x29,815,3,3,1,True,8.341435143534337
Dense2x29,3475,3,7,1,True,0.0
Dense2x29,9474,3,3,1,True,4.332913043901751
Dense2x29,2151,3,3,1,True,2.2835921341383774
Dense2x29,2587,3,3,1,True,6.64650248702221
Dense2x29,9742,3,3,1,True,2.3073633645191136
Dense2x29,6665,3,3,1,True,7.654254916303004
Dense3x41,6023,3,3,1,True,0.3030004186107154
Dense3x41,6370,3,3,1,True,1.8117759666115765
Dense3x41,515,3,3,1,True,1.1703615952529238
Dense3x19,269,0,0,1,True,8.633038145160135
Dense3x19,8929,0,0,1,True,13.51998217919711
Dense3x19,148,0,0,1,True,7.515087991807086
Dense3x19,3698,0,0,1,True,3.398029986539807
Dense3x19,9310,0,0,1,True,8.472571275199737
Dense3x19,6978,0,0,1,True,6.944568363554875
Dense3x19,9952,0,0,1,True,11.92444392520773
Dense3x19,1633,1,1,1,True,6.407679096908292
Dense3x19,4603,1,1,1,True,6.3231509602208
Dense3x19,9715,1,1,1,True,4.260927120293851
Dense3x19,889,1,1,1,True,7.345262263460203
Dense3x19,6938,1,1,1,True,5.747706397290702
Dense3x19,9017,1,1,1,True,2.9992447679562653
Dense3x19,5271,1,1,1,True,4.393869807804643
Dense3x19,792,3,3,1,True,7.364186531326525
Dense3x19,2594,3,3,1,True,1.0802979801027066
Dense3x19,3150,3,3,1,True,3.2554484829907318
Dense3x19,8952,3,3,1,True,1.1955954459202467
Dense3x19,5168,3,3,1,True,10.748771787288614
Dense3x19,3824,3,3,1,True,3.2173235885415674
Dense3x19,9882,3,3,1,True,1.6156250268041554
Dense2x39,9273,0,0,1,True,4.397522735016801
